Var1,Var2
s_1435,-64.1229359320482
s_1437,10000000
s_1438,10000000
s_1439,217.2594824522
s_1440,217.2594824522
s_1441,217.2594824522
s_1442,304.609824408566
s_1443,304.609824408566
s_1444,304.609824408566
s_1445,334.200817595658
s_1446,109.913627066886
s_1447,648.523475533815
s_1448,648.523475533815
s_1449,279.7641770137
s_1450,279.7641770137
s_1451,279.7641770137
s_1454,-131.078425302067
s_1457,-131.078425302067
s_1458,-124.794389276838
s_1459,-124.794389276838
s_1460,-124.794389276838
s_1461,-61.7695842158036
s_1464,-512.931496698534
s_1466,-227.683026963809
s_1467,-178.744065281219
s_1468,-178.744065281219
s_1469,-117.227467732182
s_1470,-117.227467732182
s_1471,-58.6049134761856
s_1472,-58.6049134761856
s_1473,160.37874215715
s_1474,160.37874215715
s_1475,10000000
s_1476,10000000
s_1477,10000000
s_1479,10000000
s_1480,10000000
s_1482,10000000
s_1483,1034.44389743731
s_1486,-10.6599192654406
s_1487,89.2973165780526
s_1488,89.2973165780526
s_1489,10000000
s_1490,10000000
s_1491,10000000
s_1492,10000000
s_1493,-9.52382689316224
s_1494,-9.52382689316224
s_1497,10000000
s_1498,10000000
s_1503,-194.811200878613
s_1504,-194.811200878613
s_1507,-226.155910607897
s_1510,-178.198484155248
s_1513,157.503501013296
s_1516,-34.3262047973008
s_1519,-130.241057702599
s_1520,-162.548870798278
s_1521,-162.548870798278
s_1522,-162.548870798278
s_1523,928.458941342428
s_1524,10000000
s_1526,108.428368861107
s_1527,10000000
s_1528,10000000
s_1529,136.205564571256
s_1530,136.205564571256
s_1531,136.205564571256
s_1532,10000000
s_1533,10000000
s_1534,10000000
s_1535,243.979052726086
s_1537,690.595180666953
s_1538,-490.476792932493
s_1539,-490.476792932493
s_1540,-490.476792932493
s_1541,-549.11296022646
s_1542,-549.11296022646
s_1543,-549.11296022646
s_1544,10000000
s_1545,-291.466345383638
s_1546,-291.466345383638
s_1547,-291.466345383638
s_1548,-291.466345383638
s_1549,716.48902915266
s_1550,-22.122522011767
s_1551,-22.122522011767
s_1552,-9.75252201176703
s_1553,-9.75252201176703
s_1554,-98.5429565984599
s_1555,-115.489168805409
s_1556,-68.4275659168832
s_1557,-68.4275659168832
s_1558,10000000
s_1559,-699.749156310332
s_1560,-699.749156310332
s_1561,10000000
s_1562,10000000
s_1563,-47.7642127105252
s_1564,-47.7642127105252
s_1565,-271.825494306533
s_1566,-72.1775659168832
s_1567,-72.1775659168832
s_1568,466.097541020545
s_1569,466.097541020545
s_1571,466.097541020545
s_1572,466.097541020545
s_1576,455.865997486373
s_1577,445.872258462652
s_1578,463.695997486373
s_1579,461.698519438931
s_1582,10000000
s_1583,10000000
s_1584,10000000
s_1585,10000000
s_1586,10000000
s_1587,10000000
s_1588,10000000
s_1589,10000000
s_1590,10000000
s_1591,10000000
s_1592,10000000
s_1593,10000000
s_1594,10000000
s_1595,10000000
s_1596,10000000
s_1597,10000000
s_1598,10000000
s_1599,10000000
s_1600,10000000
s_1601,10000000
s_1602,10000000
s_1603,10000000
s_1604,10000000
s_1605,10000000
s_1606,10000000
s_1607,10000000
s_1608,10000000
s_1609,10000000
s_1610,10000000
s_1611,10000000
s_1612,10000000
s_1613,10000000
s_1614,10000000
s_1615,10000000
s_1616,10000000
s_1617,10000000
s_1618,10000000
s_1619,10000000
s_1620,10000000
s_1621,10000000
s_1622,10000000
s_1623,10000000
s_1845,10000000
s_2763,-2.05229929354851
s_2764,37.6775314763449
s_2766,510.249736510094
s_2768,477.568519438931
s_2770,10000000
s_2771,10000000
s_2772,10000000
s_2773,10000000
s_2774,10000000
s_2775,10000000
s_2776,10000000
s_2777,10000000
s_2778,10000000
s_2779,10000000
s_2780,10000000
s_2781,-257.640859444392
s_2782,-557.884961197084
s_2783,9.54335320635803
s_2784,-92.2600000592089
s_2785,-454.215988705323
s_2786,-181.071057702599
s_2787,-215.453381396951
s_2788,-133.11363124995
s_2789,10000000
s_2790,-85.1562047973009
s_2791,-131.078425302067
s_2792,10000000
s_2793,-80.2820310538192
s_2794,-87.4299901721683
s_2795,-37.7779492905176
s_2796,-44.9259084088667
s_2797,10000000
s_2798,106.673501013296
s_2799,-497.680180610336
s_2800,-517.979443712239
s_2801,-166.732344476275
s_2802,-118.774918023625
s_2803,-70.8174915709762
s_2804,10000000
s_2805,-75.8179492905175
s_2806,-33.3138675272159
s_2807,121.01221423962
s_2808,-37.213261035488
s_2809,-130.241057702599
s_2810,-164.112235462073
s_2811,-34.3262047973008
s_2812,-68.402288799151
s_2813,-25.8982070358492
s_2814,5.9040915911333
s_2815,157.503501013296
s_2816,37.6714868877009
s_2817,3.91969994079107
s_2818,-270.681170032618
s_2819,-162.562235462073
s_2820,-285.494523238976
s_2821,-128.192164325788
s_2822,-36.1454616887825
s_2824,-5.76143849755557
s_2826,282.650174347954
s_2828,-36.1454616887825
s_2829,-5.76143849755557
s_2831,-564.406910730226
s_2832,153.201742871375
s_2833,-152.062638591157
s_2834,-473.362767081719
s_2835,195.389220918817
s_2836,237.576698966258
s_2837,240.462696300512
s_2838,279.7641770137
s_2839,282.650174347954
s_2840,-564.406910730226
s_2841,153.201742871375
s_2842,-152.062638591157
s_2843,-257.640859444392
s_2844,195.389220918817
s_2845,-215.453381396951
s_2846,237.576698966258
s_2847,10000000
s_2848,240.462696300512
s_2849,-162.562235462073
s_2850,279.7641770137
s_2851,-131.078425302067
s_2852,282.650174347954
s_2853,-128.192164325788
s_2854,-162.562235462073
s_2855,282.650174347954
s_2856,-564.406910730226
s_2857,-454.215988705323
s_2858,314.59552142271
s_2859,-152.062638591157
s_2860,-473.362767081719
s_2861,-80.2820310538192
s_2862,356.008934248142
s_2863,-37.7779492905176
s_2864,410.239640482353
s_2865,10000000
s_2866,452.743722245655
s_2867,37.6714868877009
s_2868,356.008934248142
s_2869,410.239640482353
s_2870,452.743722245655
s_2871,356.008934248142
s_2872,-37.7779492905176
s_2873,410.239640482353
s_2874,10000000
s_2875,452.743722245655
s_2876,37.6714868877009
s_2877,-162.562235462073
s_2878,-80.2820310538192
s_2879,-80.2820310538192
s_2880,-37.7779492905176
s_2881,-37.7779492905176
s_2882,-36.1454616887825
s_2883,-5.76143849755557
s_2884,-368.47947673952
s_2885,-320.522050286871
s_2886,-370.028189965844
s_2887,-322.070763513195
s_2888,-274.113337060546
s_2889,-68.402288799151
s_2890,-25.8982070358492
s_2891,5.9040915911333
s_2892,-80.7323444762745
s_2893,-117.98927456628
s_2894,-130.239770928924
s_2895,-165.946701018929
s_2896,-167.495414245254
s_2897,10000000
s_2898,-80.7336312499499
s_2899,-82.2823444762745
s_2900,-128.691057702599
s_2901,-119.537987792605
s_2902,-406.51947673952
s_2903,-358.562050286871
s_2904,-310.604623834222
s_2905,10000000
s_2906,25.0973613343218
s_2907,73.0547877869709
s_2908,-108.071848113631
s_2909,-156.02927456628
s_2910,-203.986701018929
s_2911,-70.8162047973009
s_2912,-118.77363124995
s_2913,-166.731057702599
s_2914,-475.884510657881
s_2915,-372.900763513195
s_2916,-324.943337060546
s_2917,10000000
s_2918,-87.4299901721683
s_2919,-44.9259084088667
s_2920,-80.7336312499499
s_2921,-170.367987792604
s_2922,-218.325414245254
s_2923,-32.7762047973009
s_2924,-122.410561339955
s_2925,-170.367987792604
s_2926,-213.904127471578
s_2927,-176.648484155248
s_2928,-181.467197381573
s_2929,-165.946701018929
s_2930,-133.509770928924
s_2931,-128.691057702599
s_2932,-176.647197381573
s_2933,-135.059770928924
s_2934,-261.347953682466
s_2935,19.628037329382
s_2936,22.3559964477312
s_2937,62.1321190926837
s_2938,64.8600782110328
s_2939,-272.775744169776
s_2940,8.07175194703167
s_2941,22.3559964477312
s_2942,50.5758337103333
s_2943,53.3037928286825
s_2944,19.628037329382
s_2945,22.3559964477312
s_2946,62.1321190926837
s_2947,64.8600782110328
s_2948,8.07175194703167
s_2949,22.3559964477312
s_2950,50.5758337103333
s_2951,53.3037928286825
s_2952,-497.680180610336
s_2953,-517.979443712239
s_2954,302.104767884446
s_2955,344.608849647747
s_2956,304.832727002795
s_2957,347.336808766097
s_2958,344.608849647747
s_2959,387.112931411049
s_2960,347.336808766097
s_2961,389.840890529398
s_2962,344.608849647747
s_2963,347.336808766097
s_2964,387.112931411049
s_2965,389.840890529398
s_2966,-253.139194913046
s_2967,524.497349057119
s_2968,567.00143082042
s_2969,527.225308175468
s_2970,569.729389938769
s_2971,567.00143082042
s_2972,609.505512583722
s_2973,569.729389938769
s_2974,612.233471702071
s_2975,302.104767884446
s_2976,-37.213261035488
s_2977,-253.139194913046
s_2978,524.497349057119
s_2979,344.608849647747
s_2980,567.00143082042
s_2981,304.832727002795
s_2982,527.225308175468
s_2983,347.336808766097
s_2984,569.729389938769
s_2985,344.608849647747
s_2986,567.00143082042
s_2987,387.112931411049
s_2988,609.505512583722
s_2989,347.336808766097
s_2990,569.729389938769
s_2991,389.840890529398
s_2992,612.233471702071
s_2993,302.104767884446
s_2994,-37.213261035488
s_2995,-253.139194913046
s_2996,524.497349057119
s_2997,344.608849647747
s_2998,567.00143082042
s_2999,304.832727002795
s_3000,527.225308175468
s_3001,347.336808766097
s_3002,569.729389938769
s_3003,344.608849647747
s_3004,567.00143082042
s_3005,387.112931411049
s_3006,609.505512583722
s_3007,347.336808766097
s_3008,569.729389938769
s_3009,389.840890529398
s_3010,612.233471702071
s_3011,804.207962281881
s_3012,846.712044045182
s_3013,806.93592140023
s_3014,849.440003163532
s_3015,846.712044045182
s_3016,889.216125808484
s_3017,849.440003163532
s_3018,891.944084926833
s_3019,806.93592140023
s_3020,849.440003163532
s_3021,809.663880518579
s_3022,852.167962281881
s_3023,849.440003163532
s_3024,891.944084926833
s_3025,852.167962281881
s_3026,894.672044045182
s_3027,846.712044045182
s_3028,889.216125808484
s_3029,849.440003163532
s_3030,891.944084926833
s_3031,889.216125808484
s_3032,931.720207571786
s_3033,891.944084926833
s_3034,934.448166690135
s_3035,849.440003163532
s_3036,891.944084926833
s_3037,852.167962281881
s_3038,894.672044045182
s_3039,891.944084926833
s_3040,934.448166690135
s_3041,894.672044045182
s_3042,937.176125808484
s_3043,524.497349057119
s_3044,804.207962281881
s_3045,567.00143082042
s_3046,846.712044045182
s_3047,527.225308175468
s_3048,806.93592140023
s_3049,569.729389938769
s_3050,849.440003163532
s_3051,567.00143082042
s_3052,846.712044045182
s_3053,609.505512583722
s_3054,889.216125808484
s_3055,569.729389938769
s_3056,849.440003163532
s_3057,612.233471702071
s_3058,891.944084926833
s_3059,806.93592140023
s_3060,849.440003163532
s_3061,809.663880518579
s_3062,852.167962281881
s_3063,849.440003163532
s_3064,891.944084926833
s_3065,852.167962281881
s_3066,894.672044045182
s_3067,846.712044045182
s_3068,889.216125808484
s_3069,849.440003163532
s_3070,891.944084926833
s_3071,889.216125808484
s_3072,931.720207571786
s_3073,891.944084926833
s_3074,934.448166690135
s_3075,849.440003163532
s_3076,891.944084926833
s_3077,852.167962281881
s_3078,894.672044045182
s_3079,891.944084926833
s_3080,934.448166690135
s_3081,894.672044045182
s_3082,937.176125808484
s_3083,-637.622286451221
s_3084,140.593514737579
s_3085,143.321473855928
s_3086,183.09759650088
s_3087,185.82555561923
s_3088,183.09759650088
s_3089,185.82555561923
s_3090,225.601678264182
s_3091,228.329637382531
s_3092,302.104767884446
s_3093,-637.622286451221
s_3094,9.54335320635803
s_3095,-473.362767081719
s_3096,140.593514737579
s_3097,304.832727002795
s_3098,143.321473855928
s_3099,344.608849647747
s_3100,183.09759650088
s_3101,347.336808766097
s_3102,185.82555561923
s_3103,344.608849647747
s_3104,183.09759650088
s_3105,347.336808766097
s_3106,185.82555561923
s_3107,-55.9919134761856
s_3108,-229.340109106936
s_3109,298.427451261245
s_3110,301.155410379595
s_3111,340.931533024547
s_3112,343.659492142896
s_3113,340.931533024547
s_3114,343.659492142896
s_3115,383.435614787849
s_3116,386.163573906198
s_3117,-103.117565916883
s_3118,251.697553465373
s_3119,254.425512583722
s_3120,294.201635228674
s_3121,296.929594347023
s_3122,294.201635228674
s_3123,296.929594347023
s_3124,336.705716991976
s_3125,339.433676110325
s_3126,-28.0130597593896
s_3127,14.4910220039119
s_3128,298.427451261245
s_3129,-92.2600000592089
s_3130,431.264707039358
s_3131,301.155410379595
s_3132,432.7876318433
s_3133,340.931533024547
s_3134,476.178857431474
s_3135,343.659492142896
s_3136,477.701782235416
s_3137,340.931533024547
s_3138,476.178857431474
s_3139,343.659492142896
s_3140,477.701782235416
s_3141,383.435614787849
s_3142,521.093007823589
s_3143,386.163573906198
s_3144,522.615932627531
s_3145,298.427451261245
s_3146,9.54335320635803
s_3147,-92.2600000592089
s_3148,431.264707039358
s_3149,301.155410379595
s_3150,432.7876318433
s_3151,340.931533024547
s_3152,476.178857431474
s_3153,343.659492142896
s_3154,477.701782235416
s_3155,340.931533024547
s_3156,476.178857431474
s_3157,343.659492142896
s_3158,477.701782235416
s_3159,383.435614787849
s_3160,521.093007823589
s_3161,386.163573906198
s_3162,522.615932627531
s_3163,298.427451261245
s_3164,9.54335320635803
s_3165,-92.2600000592089
s_3166,431.264707039358
s_3167,301.155410379595
s_3168,432.7876318433
s_3169,340.931533024547
s_3170,476.178857431474
s_3171,343.659492142896
s_3172,477.701782235416
s_3173,340.931533024547
s_3174,476.178857431474
s_3175,343.659492142896
s_3176,477.701782235416
s_3177,383.435614787849
s_3178,521.093007823589
s_3179,386.163573906198
s_3180,522.615932627531
s_3181,431.264707039358
s_3182,147.480803003433
s_3183,109.370743384359
s_3184,416.065512583722
s_3185,432.7876318433
s_3186,418.793471702071
s_3187,476.178857431474
s_3188,458.569594347023
s_3189,477.701782235416
s_3190,461.297553465373
s_3191,476.178857431474
s_3192,458.569594347023
s_3193,477.701782235416
s_3194,461.297553465373
s_3195,521.093007823589
s_3196,501.073676110325
s_3197,522.615932627531
s_3198,503.801635228674
s_3199,441.597553465373
s_3200,444.325512583722
s_3201,484.101635228674
s_3202,486.829594347023
s_3203,484.101635228674
s_3204,486.829594347023
s_3205,526.605716991976
s_3206,529.333676110325
s_3207,503.479594347023
s_3208,506.207553465373
s_3209,545.983676110325
s_3210,548.711635228674
s_3211,545.983676110325
s_3212,548.711635228674
s_3213,588.487757873627
s_3214,591.215716991976
s_3215,-428.349922374045
s_3216,-357.551396449348
s_3217,-242.430179378186
s_3218,-261.347953682466
s_3219,-229.340109106936
s_3220,134.925650284846
s_3221,136.448575088788
s_3222,179.839800676962
s_3223,181.362725480904
s_3224,179.839800676962
s_3225,181.362725480904
s_3226,-37.213261035488
s_3227,359.401190733855
s_3228,-253.139194913046
s_3229,360.924115537798
s_3230,404.315341125971
s_3231,405.838265929913
s_3232,404.315341125971
s_3233,405.838265929913
s_3234,751.247048091198
s_3235,752.76997289514
s_3236,796.161198483314
s_3237,797.684123287256
s_3238,796.161198483314
s_3239,797.684123287256
s_3240,752.76997289514
s_3241,754.292897699083
s_3242,797.684123287256
s_3243,799.207048091198
s_3244,797.684123287256
s_3245,799.207048091198
s_3246,796.161198483314
s_3247,797.684123287256
s_3248,841.07534887543
s_3249,842.598273679371
s_3250,841.07534887543
s_3251,842.598273679371
s_3252,797.684123287256
s_3253,799.207048091198
s_3254,842.598273679371
s_3255,844.121198483314
s_3256,842.598273679371
s_3257,844.121198483314
s_3258,796.161198483314
s_3259,797.684123287256
s_3260,841.07534887543
s_3261,842.598273679371
s_3262,841.07534887543
s_3263,842.598273679371
s_3264,797.684123287256
s_3265,799.207048091198
s_3266,842.598273679371
s_3267,844.121198483314
s_3268,842.598273679371
s_3269,844.121198483314
s_3270,453.460920150331
s_3271,237.576698966258
s_3272,454.983844954273
s_3273,498.375070542447
s_3274,499.897995346389
s_3275,498.375070542447
s_3276,499.897995346389
s_3277,279.7641770137
s_3278,498.375070542447
s_3279,499.897995346389
s_3280,543.289220934562
s_3281,544.812145738504
s_3282,543.289220934562
s_3283,544.812145738504
s_3284,453.460920150331
s_3285,498.375070542447
s_3286,454.983844954273
s_3287,499.897995346389
s_3288,498.375070542447
s_3289,543.289220934562
s_3290,499.897995346389
s_3291,544.812145738504
s_3292,498.375070542447
s_3293,543.289220934562
s_3294,499.897995346389
s_3295,544.812145738504
s_3296,503.479594347023
s_3297,251.166879882722
s_3298,506.207553465373
s_3299,252.689804686664
s_3300,545.983676110325
s_3301,296.081030274838
s_3302,548.711635228674
s_3303,297.60395507878
s_3304,545.983676110325
s_3305,548.711635228674
s_3306,588.487757873627
s_3307,591.215716991976
s_3308,842.598273679371
s_3309,844.121198483314
s_3310,887.512424071487
s_3311,889.035348875429
s_3312,887.512424071487
s_3313,889.035348875429
s_3314,842.598273679371
s_3315,844.121198483314
s_3316,887.512424071487
s_3317,889.035348875429
s_3318,887.512424071487
s_3319,889.035348875429
s_3320,-162.562235462073
s_3321,-454.215988705323
s_3322,-128.192164325788
s_3323,251.697553465373
s_3324,-356.593310087423
s_3325,8.84623086096722
s_3326,254.425512583722
s_3327,12.1195244482511
s_3328,294.201635228674
s_3329,50.2596436863994
s_3330,296.929594347023
s_3331,53.5329372736833
s_3332,294.201635228674
s_3333,50.2596436863994
s_3334,296.929594347023
s_3335,53.5329372736833
s_3336,336.705716991976
s_3337,91.6730565118315
s_3338,339.433676110325
s_3339,94.9463500991155
s_3340,251.697553465373
s_3341,-564.406910730226
s_3342,-356.593310087423
s_3343,8.84623086096722
s_3344,254.425512583722
s_3345,12.1195244482511
s_3346,294.201635228674
s_3347,50.2596436863994
s_3348,296.929594347023
s_3349,53.5329372736833
s_3350,294.201635228674
s_3351,50.2596436863994
s_3352,296.929594347023
s_3353,53.5329372736833
s_3354,336.705716991976
s_3355,91.6730565118315
s_3356,339.433676110325
s_3357,94.9463500991155
s_3358,251.697553465373
s_3359,-564.406910730226
s_3360,-356.593310087423
s_3361,8.84623086096722
s_3362,254.425512583722
s_3363,12.1195244482511
s_3364,294.201635228674
s_3365,50.2596436863994
s_3366,296.929594347023
s_3367,53.5329372736833
s_3368,294.201635228674
s_3369,50.2596436863994
s_3370,296.929594347023
s_3371,53.5329372736833
s_3372,336.705716991976
s_3373,91.6730565118315
s_3374,339.433676110325
s_3375,94.9463500991155
s_3376,251.697553465373
s_3377,8.84623086096722
s_3378,254.425512583722
s_3379,12.1195244482511
s_3380,294.201635228674
s_3381,50.2596436863994
s_3382,296.929594347023
s_3383,53.5329372736833
s_3384,294.201635228674
s_3385,50.2596436863994
s_3386,296.929594347023
s_3387,53.5329372736833
s_3388,336.705716991976
s_3389,91.6730565118315
s_3390,339.433676110325
s_3391,94.9463500991155
s_3392,-76.3603816408972
s_3393,-70.8239500075341
s_3394,-39.4732449076234
s_3395,-33.9368132742603
s_3396,-39.4732449076234
s_3397,-33.9368132742603
s_3398,-2.58610817434966
s_3399,2.95032345901347
s_3400,-213.234557656292
s_3401,-209.961264069008
s_3402,-171.821144830859
s_3403,-168.547851243576
s_3404,-171.821144830859
s_3405,-168.547851243576
s_3406,-130.407732005427
s_3407,-127.134438418143
s_3408,-213.234557656292
s_3409,-209.961264069008
s_3410,-171.821144830859
s_3411,-168.547851243576
s_3412,-171.821144830859
s_3413,-168.547851243576
s_3414,-130.407732005427
s_3415,-127.134438418143
s_3416,-297.695659887238
s_3417,-292.159228253875
s_3418,-260.808523153965
s_3419,-255.272091520601
s_3420,-260.808523153965
s_3421,-255.272091520601
s_3422,-223.921386420691
s_3423,-218.384954787328
s_3424,105.44489935896
s_3425,108.172858477309
s_3426,147.948981122261
s_3427,150.67694024061
s_3428,251.166879882722
s_3429,252.689804686664
s_3430,296.081030274838
s_3431,297.60395507878
s_3432,484.415997486373
s_3433,812.999594347023
s_3434,770.495512583722
s_3435,484.334247433261
s_3436,821.819594347023
s_3437,779.315512583722
s_3438,519.583475533815
s_3439,848.483676110325
s_3440,805.979594347023
s_3441,472.207541020545
s_3442,809.147553465373
s_3443,766.643471702071
s_3444,466.097541020545
s_3445,803.037553465373
s_3446,760.533471702071
s_3447,-64.1229359320482
s_3448,503.479594347023
s_3449,-37.213261035488
s_3450,251.166879882722
s_3451,240.462696300512
s_3452,506.207553465373
s_3453,252.689804686664
s_3454,545.983676110325
s_3455,296.081030274838
s_3456,548.711635228674
s_3457,297.60395507878
s_3458,545.983676110325
s_3459,282.650174347954
s_3460,548.711635228674
s_3461,588.487757873627
s_3462,591.215716991976
s_3463,237.576698966258
s_3464,279.7641770137
s_3465,431.264707039358
s_3466,105.44489935896
s_3467,432.7876318433
s_3468,108.172858477309
s_3469,476.178857431474
s_3470,147.948981122261
s_3471,477.701782235416
s_3472,150.67694024061
s_3473,476.178857431474
s_3474,477.701782235416
s_3475,521.093007823589
s_3476,522.615932627531
s_3477,-178.083055170196
s_3478,298.427451261245
s_3479,4.26418781418655
s_3480,301.155410379595
s_3481,7.53748140147044
s_3482,340.931533024547
s_3483,45.6776006396186
s_3484,343.659492142896
s_3485,48.9508942269026
s_3486,340.931533024547
s_3487,343.659492142896
s_3488,383.435614787849
s_3489,386.163573906198
s_3490,-267.266408376554
s_3491,-43.8290461540233
s_3492,-40.5557525667393
s_3493,-2.41563332859116
s_3494,0.857660258692784
s_3495,-312.069865151223
s_3496,-213.234557656292
s_3497,524.497349057119
s_3498,-762.097684752764
s_3499,-209.961264069008
s_3500,527.225308175468
s_3501,-171.821144830859
s_3502,567.00143082042
s_3503,-168.547851243576
s_3504,569.729389938769
s_3505,-171.821144830859
s_3506,567.00143082042
s_3507,-168.547851243576
s_3508,569.729389938769
s_3509,-130.407732005427
s_3510,609.505512583722
s_3511,-127.134438418143
s_3512,612.233471702071
s_3513,524.497349057119
s_3514,527.225308175468
s_3515,567.00143082042
s_3516,569.729389938769
s_3517,567.00143082042
s_3518,569.729389938769
s_3519,609.505512583722
s_3520,612.233471702071
s_3521,524.497349057119
s_3522,527.225308175468
s_3523,567.00143082042
s_3524,569.729389938769
s_3525,567.00143082042
s_3526,569.729389938769
s_3527,302.104767884446
s_3528,304.832727002795
s_3529,344.608849647747
s_3530,347.336808766097
s_3531,344.608849647747
s_3532,347.336808766097
s_3533,387.112931411049
s_3534,389.840890529398
s_3535,-76.3603816408972
s_3536,-253.139194913046
s_3537,-70.8239500075341
s_3538,-39.4732449076234
s_3539,-33.9368132742603
s_3540,-39.4732449076234
s_3541,-33.9368132742603
s_3542,-2.58610817434966
s_3543,2.95032345901347
s_3544,-76.3603816408972
s_3545,251.697553465373
s_3546,-70.8239500075341
s_3547,254.425512583722
s_3548,-39.4732449076234
s_3549,294.201635228674
s_3550,-33.9368132742603
s_3551,296.929594347023
s_3552,-39.4732449076234
s_3553,294.201635228674
s_3554,-33.9368132742603
s_3555,296.929594347023
s_3556,-2.58610817434966
s_3557,336.705716991976
s_3558,2.95032345901347
s_3559,339.433676110325
s_3560,-76.3603816408972
s_3561,-70.8239500075341
s_3562,-39.4732449076234
s_3563,-33.9368132742603
s_3564,-39.4732449076234
s_3565,-33.9368132742603
s_3566,-2.58610817434966
s_3567,2.95032345901347
s_3568,-76.3603816408972
s_3569,-70.8239500075341
s_3570,-39.4732449076234
s_3571,-33.9368132742603
s_3572,-39.4732449076234
s_3573,-33.9368132742603
s_3574,-2.58610817434966
s_3575,2.95032345901347
s_3576,8.84623086096722
s_3577,12.1195244482511
s_3578,50.2596436863994
s_3579,53.5329372736833
s_3580,50.2596436863994
s_3581,53.5329372736833
s_3582,91.6730565118315
s_3583,94.9463500991155
s_3584,8.84623086096722
s_3585,12.1195244482511
s_3586,50.2596436863994
s_3587,53.5329372736833
s_3588,50.2596436863994
s_3589,53.5329372736833
s_3590,91.6730565118315
s_3591,94.9463500991155
s_3592,-297.695659887238
s_3593,-292.159228253875
s_3594,-260.808523153965
s_3595,-255.272091520601
s_3596,-260.808523153965
s_3597,-255.272091520601
s_3598,-223.921386420691
s_3599,-218.384954787328
s_3600,-297.695659887238
s_3601,-292.159228253875
s_3602,-260.808523153965
s_3603,-255.272091520601
s_3604,-260.808523153965
s_3605,-255.272091520601
s_3606,-223.921386420691
s_3607,-218.384954787328
s_3608,-213.234557656292
s_3609,-209.961264069008
s_3610,-171.821144830859
s_3611,-168.547851243576
s_3612,-171.821144830859
s_3613,-168.547851243576
s_3614,-130.407732005427
s_3615,-127.134438418143
s_3616,11.2847486319505
s_3617,16.8211802653136
s_3618,48.1718853652243
s_3619,53.7083169985874
s_3620,48.1718853652243
s_3621,53.7083169985874
s_3622,85.059022098498
s_3623,90.5954537318611
s_3624,11.2847486319505
s_3625,16.8211802653136
s_3626,48.1718853652243
s_3627,53.7083169985874
s_3628,48.1718853652243
s_3629,53.7083169985874
s_3630,85.059022098498
s_3631,90.5954537318611
s_3632,19.628037329382
s_3633,239.051041391489
s_3634,22.3559964477312
s_3635,241.937302367768
s_3636,62.1321190926837
s_3637,281.238519438931
s_3638,64.8600782110328
s_3639,284.12478041521
s_3640,19.628037329382
s_3641,239.051041391489
s_3642,22.3559964477312
s_3643,241.937302367768
s_3644,62.1321190926837
s_3645,281.238519438931
s_3646,64.8600782110328
s_3647,284.12478041521
s_3648,19.628037329382
s_3649,239.051041391489
s_3650,22.3559964477312
s_3651,241.937302367768
s_3652,62.1321190926837
s_3653,281.238519438931
s_3654,64.8600782110328
s_3655,284.12478041521
s_3656,766.643471702071
s_3657,-37.213261035488
s_3658,809.147553465373
s_3659,770.495512583722
s_3660,484.415997486373
s_3661,812.999594347023
s_3662,779.315512583722
s_3663,821.819594347023
s_3664,805.979594347023
s_3665,519.583475533815
s_3666,848.483676110325
s_3667,760.533471702071
s_3668,803.037553465373
s_3669,760.533471702071
s_3670,803.037553465373
s_3671,239.051041391489
s_3672,241.937302367768
s_3673,281.238519438931
s_3674,284.12478041521
s_3675,567.00143082042
s_3676,239.051041391489
s_3677,282.650174347954
s_3678,569.729389938769
s_3679,241.937302367768
s_3680,609.505512583722
s_3681,281.238519438931
s_3682,612.233471702071
s_3683,284.12478041521
s_3684,-38.2850439643251
s_3685,105.44489935896
s_3686,476.178857431474
s_3687,108.172858477309
s_3688,477.701782235416
s_3689,147.948981122261
s_3690,521.093007823589
s_3691,150.67694024061
s_3692,522.615932627531
s_3693,503.479594347023
s_3694,251.166879882722
s_3695,506.207553465373
s_3696,252.689804686664
s_3697,545.983676110325
s_3698,296.081030274838
s_3699,548.711635228674
s_3700,297.60395507878
s_3701,545.983676110325
s_3702,548.711635228674
s_3703,588.487757873627
s_3704,591.215716991976
s_3705,431.264707039358
s_3706,432.7876318433
s_3707,476.178857431474
s_3708,477.701782235416
s_3709,10000000
s_3710,10000000
s_3711,10000000
s_3712,10000000
s_3713,10000000
s_3714,10000000
s_3715,-317.996218346966
s_3716,-226.793026963809
s_3717,10000000
s_3718,10000000
s_3719,10000000
s_3720,10000000
s_3721,10000000
s_3722,10000000
s_3723,10000000
s_3724,10000000
s_3725,10000000
s_3726,10000000
s_3727,10000000
s_3728,10000000
s_3729,10000000
s_3730,10000000
s_3731,10000000
s_3732,10000000
s_3733,10000000
s_3734,10000000
s_3735,10000000
s_3736,10000000
s_3737,10000000
s_3738,10000000
s_3739,10000000
s_3740,10000000
s_3741,10000000
s_3742,10000000
s_3743,10000000
s_3744,10000000
s_3745,10000000
s_3746,10000000
s_3747,10000000
s_3748,10000000
s_3749,10000000
s_3750,-3.21878298804607
s_3751,5.77495603567488
s_3752,-3.21878298804607
s_3753,-270.681170032618
s_3754,10000000
s_3755,-24.3213049406041
s_3756,10000000
s_3757,24.6884946271629
s_3758,31.1955645712563
s_3759,-19.7619134761856
s_3760,-617.129149523059
s_3761,-394.816229519332
s_3762,6.38747798823298
s_3763,8.96038252411453
s_3764,10000000
s_3765,59.7631072686975
s_3766,-490.476792932493
s_3767,10000000
s_3768,-307.290084407359
s_3769,-161.000048124876
s_3770,-526.9649730415
